is_imported_car,model,year,mileage,engine_capacity,fuel_type,engine_power,gearbox,transmission,bluetooth_interface,damaged,body_type,door_count,nr_seats,color,colour_type,radio,no_accident,navigation_system,soundsystem,air_conditioning_type,heated_seat_driver,heated_seat_passenger,power_windows_front,park_distance_control_rear,traction_control,fog_lamps,power_steering,esp,passenger_airbag,side_airbag_driver_and_passenger,new_used,version,generation,urban_consumption,park_distance_control_front,head_airbags_rear,sports_steering_wheel,price_amount
1,seria-5,2015,214000,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,navy-blue,metallic,0,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d,gen-f10-2009,4.0,1,0,1,73000.0
0,x5,2015,214000,2993.0,diesel,258.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive30d,gen-f15-2013,7.0,1,0,1,133000.0
1,seria-5,2017,193270,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,black,metallic,0,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d-touring-luxury-line,gen-g30-2017,4.0,1,0,1,84900.0
0,seria-8,2022,5900,2993.0,diesel,340.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-840d-xdrive,gen-g15-2018,5.3,1,1,1,368998.77
0,seria-3,2023,5000,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,blue,metallic,0,1.0,1,1,trizone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-320d-xdrive-m-sport-sport,gen-g20-2019,6.2,1,1,1,237000.0
0,x4,2019,171543,1998.0,petrol,252.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,0,1,trizone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive30i-m-sport-sport,gen-g02-2018,8.0,1,1,1,125900.0
0,seria-6,2011,109713,4395.0,petrol,407.0,automatic,rear-wheel,0.0,0.0,cabrio,2.0,4.0,brown,metallic,1,1.0,0,1,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-650i,gen-f12-13-2011,15.0,0,0,1,160000.0
1,x3,2012,172500,2993.0,diesel,258.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,silver,metallic,1,1.0,1,0,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-30d-xdrive,gen-f25-2010,6.0,0,1,1,68000.0
1,seria-4,2015,168000,1997.0,petrol,245.0,automatic,all-wheel-permanent,1.0,0.0,coupe,5.0,5.0,white,metallic,1,0.0,0,0,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-428i-gran-coupe-xdrive,gen-i-f32,8.7,0,1,1,67000.0
0,seria-3,2018,91000,1499.0,petrol,136.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,0,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318i-advantage,gen-f30-2012,6.0,1,0,1,69900.0
1,seria-1,2013,159000,1598.0,diesel,116.0,manual,rear-wheel,0.0,0.0,compact,3.0,5.0,black,metallic,1,1.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-116d-efficientdynamics,gen-f20-2011,4.0,0,0,0,28500.0
1,x1,2018,46200,1998.0,petrol,231.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,0,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18i,gen-f48-2015,10.6,0,1,1,81000.0
1,seria-7,2020,55450,4395.0,petrol,530.0,automatic,all-wheel-permanent,0.0,0.0,sedan,4.0,5.0,navy-blue,metallic,0,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-750i-xdrive-sport,gen-g11-12-2015,13.0,1,1,1,279900.0
1,seria-3,1992,151333,2494.0,petrol,192.0,manual,rear-wheel,0.0,0.0,cabrio,2.0,4.0,blue,metallic,0,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,ver-325i-cabriolet,gen-e30-1982-1994,10.3,0,0,1,99333.0
1,seria-7,2012,219000,2993.0,diesel,258.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-730d,gen-f01-2008-2015,6.0,1,1,1,80000.0
0,seria-1,2023,4999,1998.0,petrol,178.0,automatic,all-wheel-auto,1.0,0.0,compact,5.0,5.0,grey,metallic,1,1.0,1,1,automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,ver-120i-m-sport,gen-f40-2019,8.0,1,0,1,152500.0
1,seria-3,2017,141000,1995.0,diesel,150.0,manual,rear-wheel,1.0,1.0,combi,5.0,5.0,black,metallic,0,0.0,1,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-318d-advantage,gen-f30-2012,5.1,1,1,1,35900.0
1,seria-1,2005,150000,1596.0,petrol,116.0,manual,rear-wheel,0.0,0.0,compact,5.0,5.0,black,metallic,1,1.0,0,1,air-conditioning,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-116i,gen-e87-2004-2013,10.0,0,0,0,12900.0
1,seria-6,1986,200000,3430.0,petrol,185.0,automatic,rear-wheel,0.0,0.0,coupe,2.0,4.0,blue,metallic,0,1.0,0,0,air-conditioning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-635-csi,gen-e24-1976-1989,10.4,0,0,0,34400.0
1,x1,2015,207000,1995.0,diesel,150.0,manual,rear-wheel,1.0,0.0,suv,5.0,5.0,white,matt,1,1.0,0,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18d-sport-line,gen-f48-2015,5.1,1,1,1,59000.0
1,seria-7,2005,93000,5972.0,petrol,445.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-760i-l,gen-e65-66-2001-2008,20.0,1,0,0,69900.0
1,x4-m,2017,54750,2998.0,petrol,360.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-m40i,gen-f98-2019,11.0,1,1,1,125000.0
0,seria-5,2016,368000,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,grey,metallic,0,1.0,1,0,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d,gen-f10-2009,4.0,1,0,1,45900.0
1,seria-5,2000,311650,3498.0,petrol,245.0,automatic,rear-wheel,0.0,0.0,sedan,4.0,5.0,silver,metallic,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-528i,gen-e39-1996-2003,12.7,0,1,0,37900.0
1,seria-7,2021,38000,2998.0,petrol,340.0,automatic,all-wheel-permanent,0.0,0.0,sedan,4.0,5.0,black,metallic,0,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-740li-xdrive-sport,gen-g11-12-2015,9.4,1,1,1,270000.0
1,seria-1,2012,166600,1995.0,petrol,122.0,manual,rear-wheel,0.0,0.0,compact,3.0,5.0,black,metallic,1,1.0,0,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-116i,gen-e87-2004-2013,7.0,0,0,0,24700.0
0,seria-1,2021,53662,1499.0,petrol,136.0,automatic,front-wheel,1.0,1.0,compact,5.0,5.0,blue,metallic,1,0.0,1,0,automatic-climate-control,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-118i,gen-f40-2019,6.8,1,1,1,54900.0
1,x3,2012,238300,1995.0,diesel,184.0,manual,all-wheel-auto,1.0,0.0,suv,5.0,5.0,blue,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d,gen-f25-2010,6.7,1,1,0,50999.0
1,seria-1,2021,42000,1995.0,diesel,150.0,automatic,front-wheel,0.0,1.0,compact,5.0,5.0,black,metallic,1,0.0,1,0,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,ver-118i-advantage,gen-f40-2019,5.6,1,0,0,39900.0
0,seria-5,2017,141700,1998.0,plugin-hybrid,184.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,white,matt,1,0.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-530e-iperformance,gen-g30-2017,7.2,0,0,0,122900.0
0,x7,2023,32506,4395.0,petrol,530.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,7.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-m60i-xdrive-mhev-sport,gen-g07-2019,9.4,1,1,1,475179.75
0,seria-3,2019,122500,1995.0,diesel,190.0,automatic,rear-wheel,0.0,0.0,combi,5.0,5.0,blue,metallic,1,0.0,0,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,ver-320d-m-sport-shadow-sport,gen-f30-2012,5.0,1,1,0,85900.0
1,seria-5,2003,230414,2494.0,petrol,192.0,manual,rear-wheel,0.0,0.0,combi,5.0,5.0,silver,metallic,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-525i,gen-e39-1996-2003,14.0,0,0,1,18900.0
1,seria-3,2018,38800,1998.0,petrol,252.0,automatic,all-wheel-auto,1.0,0.0,sedan,4.0,5.0,white,metallic,1,0.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-330i-xdrive-sport-line-sport,gen-f30-2012,7.0,1,1,1,99900.0
0,3gt,2017,56000,1998.0,petrol,184.0,automatic,rear-wheel,1.0,0.0,coupe,5.0,5.0,black,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320i-advantage,gen-f34-2013-2021,7.0,0,0,0,82000.0
1,seria-5,2013,229000,2993.0,diesel,313.0,automatic,all-wheel-auto,1.0,0.0,combi,5.0,5.0,black,pearl,1,0.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-535d-xdrive-touring-sport--aut-modern-line,gen-f10-2009,7.0,1,1,1,71900.0
0,seria-3,2019,121000,1995.0,diesel,150.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,grey,metallic,1,1.0,1,0,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-318d-advantage,gen-g20-2019,5.1,1,1,1,119999.0
0,seria-3,2023,5000,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,sedan,4.0,5.0,white,metallic,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-320d-xdrive,gen-g20-2019,7.3,0,0,0,194000.0
1,seria-1,2013,178000,1598.0,petrol,102.0,manual,rear-wheel,0.0,0.0,compact,5.0,5.0,black,metallic,1,1.0,0,0,air-conditioning,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-114i,gen-f20-2011,7.0,0,1,0,25800.0
0,seria-3,2023,5000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,grey,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-320d-xdrive,gen-g20-2019,5.9,0,1,1,256000.0
1,x3,2017,110000,1998.0,petrol,245.0,automatic,rear-wheel,1.0,0.0,suv,5.0,5.0,white,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,ver-xdrive28i,gen-f25-2010,8.3,1,0,0,89500.0
0,x5,2021,133344,2993.0,diesel,286.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,7.0,grey,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-xdrive25d,gen-g05-2018,6.8,1,1,1,249000.0
0,seria-5,2021,51943,2993.0,diesel,285.0,automatic,all-wheel-auto,1.0,0.0,sedan,4.0,5.0,black,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-520d-xdrive,gen-g30-2017,5.7,1,0,1,244500.0
0,x1,2019,61757,1499.0,petrol,140.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,0,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18i-gpf-xline,gen-f48-2015,6.0,0,0,1,99900.0
0,seria-7,2017,159712,4395.0,petrol,450.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-750li-xdrive,gen-g11-12-2015,11.0,1,0,1,169999.0
0,seria-5,2016,186000,1995.0,diesel,150.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-518d-advantage,gen-f10-2009,4.8,1,1,0,69999.0
1,seria-7,2018,82000,4395.0,petrol,450.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-750i-xdrive,gen-g11-12-2015,11.0,1,1,1,174000.0
0,xm,2023,20,4395.0,petrol,653.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-phev-label-sport,gen-g09-2022,14.8,1,1,1,689900.0
0,x1,2017,156900,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,blue,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d-sport-line,gen-f48-2015,5.0,1,1,1,82900.0
0,xm,2023,13794,4395.0,petrol,653.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-phev-label-sport,gen-g09-2022,14.8,1,1,1,679900.0
1,seria-3,2013,183000,2993.0,diesel,258.0,automatic,all-wheel-auto,1.0,0.0,combi,5.0,5.0,blue,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-330d-xdrive-m-sport-eu6,gen-f30-2012,6.0,0,0,1,62000.0
1,seria-3,2008,241000,1995.0,diesel,177.0,manual,rear-wheel,1.0,0.0,combi,5.0,5.0,black,pearl,1,1.0,1,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d,gen-e90-2005-2012,5.0,0,1,0,19900.0
1,seria-7,2023,5,2998.0,hybrid,381.0,automatic,all-wheel-auto,1.0,0.0,sedan,4.0,5.0,grey,metallic,0,1.0,1,1,automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-740d-xdrive-sport,gen-g70-2022,9.0,1,1,1,620600.0
0,x1,2023,7600,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,0,1,automatic-climate-control,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-sdrive18i-business-edition,gen-u11-2022,6.0,0,1,0,164400.0
0,seria-5,2013,150000,2993.0,diesel,381.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,black,metallic,0,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-525d-xdrive,gen-f10-2009,7.2,1,0,1,95700.0
1,seria-3,2017,121000,1995.0,diesel,150.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,brown,metallic,1,0.0,1,0,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,ver-318d-touring,gen-f30-2012,5.0,0,1,0,62700.0
0,seria-1,2014,176000,1598.0,diesel,116.0,manual,front-wheel,1.0,0.0,compact,5.0,5.0,white,metallic,1,1.0,0,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-116d-efficientdynamics,gen-f20-2011,5.9,1,0,0,37900.0
0,seria-7,1996,291000,5379.0,petrol,326.0,automatic,rear-wheel,0.0,0.0,sedan,4.0,5.0,black,metallic,0,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,ver-750il,gen-e38-1994-2001,17.1,0,0,0,48000.0
1,seria-3,2012,310000,1995.0,diesel,143.0,manual,rear-wheel,0.0,0.0,sedan,4.0,5.0,white,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318d,gen-f30-2012,5.0,0,0,0,43900.0
0,seria-5,2021,65000,2998.0,petrol,340.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,black,metallic,1,1.0,1,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-520d-xdrive,gen-g30-2017,9.0,1,1,1,218000.0
0,x3-m,2019,76000,2993.0,petrol,510.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-competition-sport,gen-f97-2019,12.0,1,1,1,289000.0
0,seria-3,2018,88000,2000.0,diesel,150.0,manual,rear-wheel,1.0,0.0,combi,5.0,5.0,blue,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318d,gen-f30-2012,5.2,1,0,0,72899.64
1,x3,2004,216000,2979.0,petrol,231.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,silver,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,ver-3-0i,gen-e83-2003-2010,17.4,1,0,1,26500.0
0,x2,2020,53000,1500.0,petrol,140.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,ver-m35i,gen-f39-2017-2023,6.0,1,0,0,96899.4
0,x7,2021,91500,2993.0,diesel,340.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,7.0,violet,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-m50i-sport,gen-g07-2019,6.0,1,1,1,349999.0
0,seria-3,2023,38000,1998.0,petrol,184.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,white,metallic,0,1.0,1,1,trizone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-320i-m-sport-sport,gen-g20-2019,6.0,1,1,1,169900.0
0,seria-3,2023,5000,1995.0,diesel,190.0,automatic,all-wheel-auto,0.0,0.0,combi,5.0,5.0,grey,metallic,0,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-320d-m-sport,gen-g20-2019,8.0,0,0,1,259000.0
0,seria-3,2023,6,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-320d-xdrive-sport,gen-g20-2019,6.5,1,1,1,255000.0
1,x5,2023,5000,2998.0,plugin-hybrid,286.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,4.0,white,metallic,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-xdrive45e,gen-g05-2018,6.0,1,1,1,429900.0
1,seria-3,2009,230000,1995.0,diesel,177.0,automatic,rear-wheel,0.0,0.0,coupe,2.0,4.0,black,metallic,1,0.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-coupe,gen-e90-2005-2012,7.2,0,1,1,32500.0
1,x3,2012,202000,1995.0,diesel,184.0,manual,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-20d-xdrive,gen-f25-2010,6.0,1,0,0,52900.0
0,x1,2023,18000,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-sdrive18i,gen-u11-2022,6.5,1,1,0,160900.0
0,seria-3,2022,11360,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,navy-blue,metallic,1,1.0,0,0,trizone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-m-sport-sport,gen-g20-2019,6.3,1,1,1,219900.0
0,seria-5,2021,38000,1995.0,diesel,150.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-518d,gen-g30-2017,7.6,1,0,1,136000.0
1,3gt,2016,218574,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,compact,5.0,5.0,black,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-business-edition-sport,gen-f34-2013-2021,5.0,0,1,0,64999.0
1,seria-5,2012,293315,2993.0,diesel,258.0,automatic,all-wheel-permanent,1.0,1.0,combi,5.0,5.0,other,metallic,1,0.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-530d-xdrive,gen-f10-2009,6.0,0,0,1,22900.0
0,seria-3,2023,5000,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,combi,4.0,5.0,blue,metallic,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-320d-xdrive-m-sport-sport,gen-g20-2019,6.5,0,0,0,247900.0
0,x4,2016,166000,2993.0,diesel,258.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive30d-edycja-m-sport,gen-f26-2014–2018,6.0,1,1,1,109000.0
1,x6,2016,177000,2993.0,diesel,381.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,navy-blue,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-m50d,gen-f16-2014,6.8,1,0,1,159000.0
1,seria-5,2017,181012,1995.0,diesel,150.0,manual,rear-wheel,1.0,1.0,combi,5.0,5.0,black,metallic,1,0.0,1,0,automatic-climate-control,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,ver-518d,gen-f10-2009,5.4,0,0,0,35400.0
1,seria-3,2014,203000,1995.0,diesel,184.0,manual,all-wheel-auto,1.0,0.0,sedan,4.0,5.0,brown-beige,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-modern-line,gen-f30-2012,5.0,1,0,1,50000.0
0,x1,2012,200000,1995.0,diesel,177.0,manual,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d,gen-e84-2009-2015,7.0,0,0,1,43500.0
0,seria-7,2023,5,2998.0,hybrid,381.0,automatic,all-wheel-auto,1.0,0.0,sedan,4.0,5.0,white,metallic,0,1.0,1,1,automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-740d-xdrive-sport,gen-g70-2022,9.0,1,1,1,651500.0
1,x5,2021,31700,2998.0,petrol,340.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,other,metallic,1,0.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-xdrive40i-xline,gen-g05-2018,9.6,1,1,1,228900.0
